"id","firmbr","firm","brand","city","year","quarter","share","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
601830880,6018,6,18,30,88,2,"0,0049","0,154","0,000","0,000","0,061","-0,032","-4,969","-0,244","-0,270","-0,061","7,311","0,281","-1,023","0,324","3,333","-0,130","-0,009","0,128","0,130","0,190","0,188","0,110","0,129","0,124"
100431880,1004,1,4,31,88,2,"0,0034","0,077","2,000","1,000","0,187","-0,024","-4,573","-0,191","0,114","0,044","11,498","-0,301","0,844","-0,653","-0,521","-0,462","0,003","0,048","0,059","0,106","0,050","0,065","0,026","0,044"
100631880,1006,1,6,31,88,2,"0,0638","0,087","18,000","1,000","0,119","0,002","-17,648","-0,322","0,491","0,042","8,782","0,494","0,743","-0,389","-6,482","-0,331","-0,007","0,049","-0,002","0,048","0,009","0,055","0,047","0,050"
100731880,1007,1,7,31,88,2,"0,0461","0,103","4,000","1,000","0,183","-0,003","-3,574","-0,265","0,119","0,024","10,036","-0,281","0,471","-0,649","-1,543","-0,472","0,008","0,075","0,063","0,144","0,093","0,066","-0,018","0,077"
100931880,1009,1,9,31,88,2,"0,0017","0,120","3,000","0,000","0,195","0,008","-4,746","0,140","0,113","0,006","11,633","0,634","0,143","-0,652","-3,130","-0,079","0,013","0,092","0,090","0,055","0,066","0,109","0,178","0,097"
101131880,1011,1,11,31,88,2,"0,0092","0,163","12,000","0,000","0,194","0,022","-4,118","0,319","0,119","-0,024","3,515","0,513","-0,377","-0,647","-5,764","0,076","0,022","0,132","0,195","0,161","0,098","0,128","0,144","0,125"
101331880,1013,1,13,31,88,2,"0,0627","0,112","14,000","0,000","0,160","0,005","-5,119","0,202","0,146","0,016","3,240","0,402","0,327","-0,634","-7,588","0,131","0,010","0,077","0,159","-0,021","0,060","0,096","0,076","0,066"
101731880,1017,1,17,31,88,2,"0,0117","0,115","3,000","1,000","0,186","0,006","-3,512","-0,287","0,120","0,013","11,330","-0,347","0,283","-0,648","-1,382","-0,408","0,011","0,069","0,065","0,162","0,111","0,092","0,080","0,087"
103031880,1030,1,30,31,88,2,"0,0011","0,138","4,000","0,000","0,194","0,020","-4,110","0,151","0,114","-0,014","10,557","0,633","-0,221","-0,651","-3,226","-0,076","0,017","0,124","0,075","0,096","0,094","0,103","0,078","0,112"
104531880,1045,1,45,31,88,2,"0,0027","0,120","14,000","0,000","0,167","0,007","-5,068","0,213","0,141","0,012","3,136","0,413","0,266","-0,636","-7,571","0,127","0,012","0,093","0,098","0,013","0,122","0,090","0,158","0,078"
200531880,2005,2,5,31,88,2,"0,0488","0,104","1,000","0,000","0,194","-0,004","-6,312","0,126","0,114","0,024","14,087","0,660","0,488","-0,652","-3,127","-0,104","0,009","0,084","0,088","0,105","0,078","0,075","0,031","0,066"
200831880,2008,2,8,31,88,2,"0,0800","0,092","11,000","0,000","0,178","-0,003","-3,777","0,175","0,119","0,024","4,206","0,414","0,466","-0,653","-5,852","0,120","0,006","0,060","0,060","0,182","0,095","0,035","0,146","0,050"
201531880,2015,2,15,31,88,2,"0,0058","0,116","4,000","1,000","0,184","0,006","-3,275","-0,303","0,121","0,013","10,320","-0,310","0,273","-0,647","-1,677","-0,443","0,011","0,098","0,043","0,107","0,058","0,082","0,084","0,093"
201631880,2016,2,16,31,88,2,"0,0166","0,135","3,000","1,000","0,185","0,021","-3,208","-0,323","0,122","-0,006","11,664","-0,388","-0,078","-0,646","-1,663","-0,363","0,016","0,102","0,079","0,092","0,111","0,103","0,127","0,112"
201931880,2019,2,19,31,88,2,"0,0072","0,134","13,000","0,000","0,184","0,010","-4,463","0,245","0,125","0,002","3,245","0,449","0,093","-0,644","-6,855","0,111","0,015","0,102","0,082","0,158","0,113","0,096","0,088","0,098"
202631880,2026,2,26,31,88,2,"0,0498","0,135","13,000","0,000","0,185","0,011","-4,465","0,248","0,125","0,001","3,232","0,451","0,075","-0,644","-6,840","0,110","0,016","0,098","0,030","0,127","0,126","0,091","0,167","0,097"
202831880,2028,2,28,31,88,2,"0,0722","0,144","16,000","1,000","0,130","0,021","-8,827","-0,391","0,194","0,010","3,184","0,059","0,230","-0,612","-8,713","-0,511","0,016","0,115","0,114","0,134","0,104","0,103","0,103","0,106"
204031880,2040,2,40,31,88,2,"0,0002","0,176","10,000","0,000","0,193","0,032","-3,385","0,305","0,117","-0,043","4,803","0,564","-0,743","-0,648","-4,350","0,024","0,025","0,151","0,164","0,047","0,172","0,157","0,211","0,142"
204831880,2048,2,48,31,88,2,"0,0027","0,125","3,000","0,000","0,194","0,012","-4,732","0,140","0,114","0,000","11,680","0,640","0,034","-0,651","-3,175","-0,085","0,014","0,087","0,145","0,103","0,117","0,096","0,061","0,090"
300631880,3006,3,6,31,88,2,"0,0608","0,123","20,000","1,000","0,137","0,018","-21,953","-0,322","0,516","0,063","10,169","0,515","1,108","-0,368","-6,687","-0,303","-0,010","0,087","0,089","0,184","0,082","0,077","0,094","0,083"
301431880,3014,3,14,31,88,2,"0,0208","0,106","7,000","0,000","0,204","-0,001","-3,637","0,179","0,105","0,019","7,038","0,512","0,378","-0,657","-3,494","0,046","0,010","0,088","0,075","0,081","0,100","0,075","0,067","0,076"
400231880,4002,4,2,31,88,2,"0,0028","0,201","14,000","0,000","0,190","0,034","-5,290","0,451","0,126","-0,055","2,031","0,547","-0,946","-0,641","-6,527","0,075","0,031","0,152","0,118","0,140","0,180","0,148","0,148","0,169"
401031880,4010,4,10,31,88,2,"0,0007","0,145","6,000","0,000","0,195","0,022","-3,399","0,185","0,114","-0,019","8,363","0,598","-0,311","-0,651","-3,320","-0,037","0,018","0,117","0,106","0,115","0,122","0,124","0,122","0,112"
401231880,4012,4,12,31,88,2,"0,0219","0,113","12,000","0,000","0,181","0,004","-4,054","0,205","0,122","0,014","3,759","0,431","0,292","-0,648","-6,377","0,116","0,011","0,098","0,069","0,048","0,033","0,081","0,088","0,077"
601831880,6018,6,18,31,88,2,"0,0067","0,122","0,000","0,000","0,192","0,012","-7,449","0,124","0,115","0,003","15,592","0,691","0,084","-0,651","-3,291","-0,131","0,013","0,097","0,049","0,111","0,092","0,083","0,094","0,088"
100432880,1004,1,4,32,88,2,"0,0156","0,065","2,000","1,000","0,107","0,030","-3,951","-1,168","-0,255","0,005","2,997","-0,538","0,157","-0,005","0,754","-0,177","-0,012","0,014","0,112","0,030","0,040","0,031","0,076","0,025"
100632880,1006,1,6,32,88,2,"0,0075","0,130","18,000","1,000","-0,159","-0,016","-9,734","-0,745","-0,042","-0,007","-0,561","0,033","-0,024","-0,326","-8,419","-0,710","0,003","0,090","0,111","0,088","0,053","0,095","0,090","0,091"
100732880,1007,1,7,32,88,2,"0,0129","0,119","4,000","1,000","0,162","0,021","-2,285","-1,039","-0,249","-0,024","2,597","-0,651","-0,337","0,027","0,723","-0,222","-0,016","0,091","0,056","0,083","0,049","0,091","0,091","0,088"
100932880,1009,1,9,32,88,2,"0,0195","0,097","3,000","0,000","0,320","0,029","-2,812","-0,104","-0,250","-0,007","3,483","0,111","-0,039","0,138","-1,211","-0,107","-0,013","0,062","-0,050","0,090","0,063","0,062","0,207","0,065"
101132880,1011,1,11,32,88,2,"0,0546","0,139","12,000","0,000","0,329","0,027","-1,210","-0,094","-0,229","-0,037","-3,339","0,086","-0,563","0,103","1,321","-0,021","-0,026","0,090","0,040","0,164","0,057","0,086","0,175","0,103"
101332880,1013,1,13,32,88,2,"0,0102","0,124","14,000","0,000","0,246","0,023","-2,834","-0,071","-0,176","-0,022","-3,048","0,043","-0,310","0,038","0,291","-0,010","-0,019","0,079","0,088","0,015","0,061","0,068","-0,013","0,087"
101732880,1017,1,17,32,88,2,"0,0074","0,124","3,000","1,000","0,180","0,020","-2,545","-1,012","-0,248","-0,027","3,684","-0,686","-0,395","0,039","1,004","-0,207","-0,018","0,109","0,146","0,069","0,068","0,086","0,178","0,086"
103032880,1030,1,30,32,88,2,"0,0018","0,110","4,000","0,000","0,318","0,027","-2,443","-0,110","-0,250","-0,018","2,700","0,118","-0,227","0,130","-0,629","-0,096","-0,018","0,078","0,059","0,011","0,091","0,066","0,180","0,082"
104532880,1045,1,45,32,88,2,"0,0025","0,165","14,000","0,000","0,311","0,028","-2,250","-0,104","-0,221","-0,051","-4,566","0,096","-0,809","0,088","1,082","0,000","-0,029","0,136","0,162","0,136","0,117","0,143","0,040","0,125"
200532880,2005,2,5,32,88,2,"0,0228","0,115","1,000","0,000","0,300","0,026","-3,238","-0,119","-0,247","-0,020","5,894","0,129","-0,270","0,125","-3,207","-0,121","-0,019","0,069","0,092","0,023","0,020","0,076","0,144","0,085"
200832880,2008,2,8,32,88,2,"0,0172","0,108","11,000","0,000","0,321","0,021","-0,795","-0,076","-0,221","-0,020","-2,462","0,062","-0,269","0,099","1,090","-0,032","-0,021","0,078","0,047","0,087","0,046","0,072","0,011","0,068"
201532880,2015,2,15,32,88,2,"0,0005","0,121","4,000","1,000","0,165","0,021","-2,267","-1,033","-0,249","-0,025","2,645","-0,658","-0,365","0,029","0,741","-0,224","-0,016","0,080","0,073","0,123","0,030","0,100","0,046","0,087"
201632880,2016,2,16,32,88,2,"0,0280","0,143","3,000","1,000","0,203","0,008","-2,172","-0,957","-0,245","-0,045","4,168","-0,744","-0,716","0,052","1,271","-0,240","-0,020","0,109","0,122","0,172","0,078","0,106","0,143","0,101"
201932880,2019,2,19,32,88,2,"0,0316","0,083","13,000","0,000","0,216","0,014","-3,011","-0,055","-0,139","-0,009","-2,060","0,025","-0,100","0,010","-0,076","-0,007","-0,017","0,036","0,095","-0,007","0,068","0,050","0,135","0,043"
202632880,2026,2,26,32,88,2,"0,0144","0,151","13,000","0,000","0,320","0,028","-1,665","-0,099","-0,225","-0,043","-3,938","0,090","-0,679","0,095","1,244","-0,011","-0,028","0,113","0,114","0,120","0,101","0,128","0,055","0,115"
202832880,2028,2,28,32,88,2,"0,0206","0,170","16,000","1,000","-0,101","-0,030","-5,639","-0,804","-0,115","-0,022","-2,498","-0,148","-0,278","-0,225","-5,905","-0,597","0,005","0,144","0,126","0,171","0,170","0,136","0,127","0,131"
204032880,2040,2,40,32,88,2,"0,0069","0,104","10,000","0,000","0,336","0,021","-0,599","-0,078","-0,232","-0,018","-2,026","0,068","-0,235","0,113","1,134","-0,040","-0,020","0,076","0,021","0,076","0,061","0,080","0,072","0,064"
204832880,2048,2,48,32,88,2,"0,0021","0,126","3,000","0,000","0,303","0,023","-2,692","-0,122","-0,247","-0,030","3,945","0,134","-0,459","0,121","-1,474","-0,101","-0,024","0,100","0,029","0,119","0,070","0,088","0,016","0,094"
300632880,3006,3,6,32,88,2,"0,0035","0,132","20,000","1,000","-0,156","-0,017","-12,228","-0,736","-0,022","-0,004","0,064","0,063","0,028","-0,343","-10,380","-0,731","0,005","0,099","0,100","0,034","0,113","0,108","0,116","0,094"
301432880,3014,3,14,32,88,2,"0,0112","0,138","7,000","0,000","0,322","0,022","-1,775","-0,120","-0,249","-0,041","0,077","0,131","-0,654","0,120","0,877","-0,059","-0,029","0,101","0,036","0,104","0,144","0,113","0,085","0,103"
400232880,4002,4,2,32,88,2,"0,0316","0,146","14,000","0,000","0,286","0,027","-2,332","-0,086","-0,204","-0,035","-3,808","0,067","-0,529","0,069","0,782","-0,009","-0,024","0,097","0,110","0,087","0,186","0,100","0,201","0,114"
401032880,4010,4,10,32,88,2,"0,0049","0,144","6,000","0,000","0,310","0,019","-2,078","-0,127","-0,248","-0,047","1,062","0,141","-0,758","0,116","0,470","-0,065","-0,032","0,124","0,146","0,068","0,047","0,107","0,137","0,112"
401232880,4012,4,12,32,88,2,"0,0042","0,093","12,000","0,000","0,270","0,015","-1,565","-0,063","-0,184","-0,013","-2,384","0,040","-0,158","0,058","0,600","-0,020","-0,019","0,062","0,041","0,070","0,031","0,058","0,056","0,063"
601832880,6018,6,18,32,88,2,"0,0266","0,113","0,000","0,000","0,298","0,027","-3,468","-0,119","-0,247","-0,018","6,938","0,129","-0,229","0,126","-4,244","-0,129","-0,017","0,098","0,041","0,067","0,080","0,072","0,048","0,072"
100433880,1004,1,4,33,88,2,"0,0102","0,083","2,000","1,000","-0,007","-0,118","-0,048","0,264","-0,162","0,018","4,605","-0,540","0,434","-0,528","-1,802","-0,481","0,019","0,053","-0,013","0,017","0,070","0,057","-0,032","0,059"
100633880,1006,1,6,33,88,2,"0,0287","0,110","18,000","1,000","-0,945","0,053","-22,842","-0,958","0,491","0,053","8,840","0,516","1,018","-0,721","-13,065","-0,728","0,025","0,062","0,099","0,133","0,065","0,093","0,122","0,068"
100733880,1007,1,7,33,88,2,"0,0469","0,104","4,000","1,000","0,026","-0,118","0,257","0,222","-0,160","-0,001","2,749","-0,523","0,082","-0,543","-2,649","-0,507","0,024","0,063","0,136","0,126","0,034","0,062","0,091","0,074"
100933880,1009,1,9,33,88,2,"0,0026","0,124","3,000","0,000","0,005","-0,116","0,565","-0,471","-0,151","-0,018","5,241","0,568","-0,220","-0,532","-2,955","-0,148","0,029","0,082","0,092","0,103","0,100","0,090","0,094","0,098"
101133880,1011,1,11,33,88,2,"0,0082","0,191","12,000","0,000","0,028","-0,095","-0,076","-0,353","-0,148","-0,089","-4,715","0,448","-1,547","-0,541","-5,685","-0,118","0,044","0,150","0,135","0,162","0,187","0,154","0,241","0,147"
101333880,1013,1,13,33,88,2,"0,0133","0,140","14,000","0,000","0,021","-0,100","-1,371","-0,126","-0,104","-0,021","-3,264","0,197","-0,271","-0,543","-7,302","-0,036","0,032","0,113","0,083","0,099","0,117","0,090","0,051","0,100"
101733880,1017,1,17,33,88,2,"0,0052","0,158","3,000","1,000","0,017","-0,112","0,282","0,300","-0,154","-0,062","4,989","-0,693","-1,056","-0,539","-2,699","-0,489","0,036","0,139","0,100","0,208","0,073","0,111","0,115","0,138"
103033880,1030,1,30,33,88,2,"0,0054","0,121","4,000","0,000","0,001","-0,117","0,926","-0,448","-0,152","-0,014","3,967","0,540","-0,158","-0,530","-3,202","-0,146","0,028","0,092","0,088","0,104","0,078","0,103","0,115","0,096"
104533880,1045,1,45,33,88,2,"0,0038","0,152","14,000","0,000","0,038","-0,109","-1,036","-0,168","-0,121","-0,032","-3,967","0,237","-0,470","-0,546","-7,147","-0,050","0,035","0,116","0,230","0,056","0,101","0,121","0,088","0,112"
200533880,2005,2,5,33,88,2,"0,0372","0,127","1,000","0,000","0,009","-0,114","-0,553","-0,503","-0,152","-0,022","7,894","0,607","-0,303","-0,534","-2,432","-0,150","0,029","0,108","0,151","0,077","0,124","0,091","0,129","0,088"
200833880,2008,2,8,33,88,2,"0,0081","0,121","11,000","0,000","0,017","-0,110","0,287","-0,194","-0,138","-0,013","-2,388","0,267","-0,140","-0,526","-5,489","-0,063","0,028","0,076","0,134","0,023","0,098","0,092","0,075","0,084"
201533880,2015,2,15,33,88,2,"0,0035","0,103","4,000","1,000","0,026","-0,118","0,251","0,219","-0,160","0,000","2,724","-0,519","0,094","-0,543","-2,638","-0,508","0,024","0,081","0,126","0,154","-0,025","0,081","0,141","0,079"
201633880,2016,2,16,33,88,2,"0,0576","0,119","3,000","1,000","0,016","-0,119","0,258","0,296","-0,158","-0,013","4,380","-0,612","-0,129","-0,538","-2,498","-0,482","0,027","0,095","0,117","0,094","0,064","0,077","0,082","0,081"
201933880,2019,2,19,33,88,2,"0,0217","0,112","13,000","0,000","-0,020","-0,079","-1,471","-0,077","-0,082","-0,004","-2,002","0,150","0,014","-0,528","-6,807","-0,022","0,026","0,065","0,094","0,056","0,113","0,099","0,065","0,066"
202633880,2026,2,26,33,88,2,"0,0269","0,154","13,000","0,000","0,040","-0,113","-0,441","-0,223","-0,138","-0,039","-4,078","0,294","-0,610","-0,542","-6,428","-0,071","0,036","0,125","0,132","0,178","0,130","0,114","0,170","0,108"
202833880,2028,2,28,33,88,2,"0,0053","0,216","16,000","1,000","0,127","-0,181","-1,661","-0,076","-0,104","-0,051","-3,446","-0,290","-0,786","-0,617","-10,365","-0,643","0,050","0,193","0,228","0,212","0,163","0,207","0,108","0,160"
204033880,2040,2,40,33,88,2,"0,0042","0,128","10,000","0,000","0,014","-0,114","0,594","-0,264","-0,148","-0,020","-2,042","0,339","-0,260","-0,528","-4,990","-0,090","0,029","0,093","0,104","0,079","0,101","0,097","0,105","0,092"
204833880,2048,2,48,33,88,2,"0,0042","0,124","3,000","0,000","0,005","-0,116","0,566","-0,471","-0,151","-0,017","5,241","0,568","-0,219","-0,532","-2,955","-0,148","0,029","0,086","0,051","0,095","0,043","0,088","0,108","0,103"
300633880,3006,3,6,33,88,2,"0,0090","0,121","20,000","1,000","-1,069","0,061","-27,641","-0,999","0,571","0,069","11,601","0,597","1,304","-0,767","-15,455","-0,771","0,028","0,083","0,011","0,069","0,065","0,080","0,058","0,086"
301433880,3014,3,14,33,88,2,"0,0177","0,167","7,000","0,000","0,013","-0,097","1,207","-0,414","-0,150","-0,069","0,376","0,545","-1,187","-0,535","-4,103","-0,134","0,038","0,150","0,084","0,131","0,128","0,127","0,145","0,132"
400233880,4002,4,2,33,88,2,"0,0055","0,146","14,000","0,000","0,031","-0,105","-1,169","-0,148","-0,114","-0,026","-3,642","0,218","-0,372","-0,545","-7,223","-0,043","0,034","0,106","0,043","0,107","0,143","0,120","0,155","0,101"
401033880,4010,4,10,33,88,2,"0,0021","0,128","6,000","0,000","0,001","-0,114","1,200","-0,405","-0,152","-0,022","1,616","0,496","-0,298","-0,529","-3,720","-0,137","0,030","0,105","0,056","0,084","0,108","0,091","0,109","0,098"
401233880,4012,4,12,33,88,2,"0,0010","0,121","12,000","0,000","0,018","-0,103","-0,206","-0,150","-0,125","-0,012","-2,617","0,223","-0,128","-0,529","-6,075","-0,046","0,028","0,096","0,113","0,155","0,069","0,074","0,069","0,093"
601833880,6018,6,18,33,88,2,"0,0085","0,172","0,000","0,000","0,014","-0,104","-1,363","-0,473","-0,152","-0,084","9,396","0,657","-1,473","-0,536","-1,947","-0,129","0,040","0,138","0,172","0,140","0,185","0,157","0,062","0,142"
100434880,1004,1,4,34,88,2,"0,0106","0,106","2,000","1,000","0,842","0,002","0,961","-0,485","-0,240","-0,015","5,371","-0,703","-0,180","0,243","5,326","-0,426","-0,004","0,063","0,005","-0,029","0,147","0,083","0,095","0,081"
100634880,1006,1,6,34,88,2,"0,0662","0,110","18,000","1,000","0,639","0,006","-4,470","-0,411","-0,110","-0,011","-2,503","-0,221","-0,119","0,036","-2,133","-0,295","0,001","0,076","0,047","0,026","0,153","0,054","0,087","0,071"
100734880,1007,1,7,34,88,2,"0,0175","0,103","4,000","1,000","0,845","0,003","1,089","-0,420","-0,236","-0,013","3,208","-0,624","-0,153","0,199","4,719","-0,394","-0,004","0,072","0,067","0,022","0,123","0,067","0,036","0,073"
100934880,1009,1,9,34,88,2,"0,0237","0,083","3,000","0,000","0,823","-0,002","1,450","0,044","-0,248","0,002","4,369","0,262","0,130","0,308","4,584","0,018","-0,002","0,050","0,081","0,001","0,065","0,044","0,008","0,054"
101134880,1011,1,11,34,88,2,"0,0294","0,170","12,000","0,000","0,817","0,002","-4,063","0,004","-0,229","-0,070","-2,948","0,245","-1,167","0,341","5,280","-0,022","0,004","0,124","0,125","0,119","0,125","0,140","0,118","0,142"
101334880,1013,1,13,34,88,2,"0,0030","0,127","14,000","0,000","0,813","0,009","-6,367","0,031","-0,203","-0,029","-3,400","0,180","-0,436","0,483","7,237","-0,006","-0,008","0,096","0,089","0,093","0,117","0,102","0,126","0,078"
101734880,1017,1,17,34,88,2,"0,0135","0,098","3,000","1,000","0,847","0,001","1,042","-0,444","-0,238","-0,009","4,168","-0,649","-0,066","0,213","5,061","-0,410","-0,005","0,056","0,034","0,116","0,058","0,080","0,073","0,067"
103034880,1030,1,30,34,88,2,"0,0049","0,117","4,000","0,000","0,821","0,002","1,481","0,045","-0,244","-0,026","3,661","0,278","-0,383","0,315","4,870","0,012","-0,003","0,083","0,035","0,011","0,068","0,083","0,060","0,083"
104534880,1045,1,45,34,88,2,"0,0324","0,112","14,000","0,000","0,806","0,014","-6,611","0,041","-0,190","-0,019","-3,060","0,159","-0,251","0,542","7,996","-0,002","-0,011","0,082","0,085","0,050","0,053","0,073","0,024","0,076"
200534880,2005,2,5,34,88,2,"0,1077","0,125","1,000","0,000","0,821","0,005","1,699","0,080","-0,245","-0,034","6,775","0,310","-0,532","0,325","3,859","0,030","-0,004","0,083","0,083","0,107","0,062","0,095","0,106","0,085"
200834880,2008,2,8,34,88,2,"0,0131","0,127","11,000","0,000","0,818","0,005","-3,057","0,012","-0,227","-0,033","-1,909","0,216","-0,503","0,359","5,502","-0,009","-0,003","0,083","0,082","0,080","0,132","0,099","0,152","0,091"
201534880,2015,2,15,34,88,2,"0,0022","0,094","4,000","1,000","0,848","0,002","0,938","-0,410","-0,236","-0,006","3,103","-0,599","-0,029","0,182","4,849","-0,395","-0,005","0,055","0,049","0,107","0,075","0,056","0,049","0,052"
201634880,2016,2,16,34,88,2,"0,0311","0,140","3,000","1,000","0,834","0,014","1,430","-0,489","-0,239","-0,049","4,551","-0,746","-0,808","0,264","4,610","-0,406","0,003","0,100","0,094","0,105","0,120","0,107","0,211","0,106"
201934880,2019,2,19,34,88,2,"0,0203","0,115","13,000","0,000","0,811","0,011","-5,275","0,030","-0,205","-0,022","-2,803","0,177","-0,309","0,465","6,764","-0,003","-0,008","0,082","0,137","0,040","0,088","0,077","0,073","0,078"
202634880,2026,2,26,34,88,2,"0,0235","0,108","13,000","0,000","0,808","0,013","-5,372","0,034","-0,200","-0,017","-2,683","0,167","-0,228","0,488","7,022","0,000","-0,010","0,071","0,047","0,140","0,081","0,077","-0,004","0,076"
202834880,2028,2,28,34,88,2,"0,0269","0,170","16,000","1,000","0,752","0,013","-4,124","-0,349","-0,186","-0,052","-3,756","-0,387","-0,829","0,100","0,058","-0,301","0,013","0,118","0,125","0,168","0,148","0,129","0,095","0,137"
204034880,2040,2,40,34,88,2,"0,0016","0,114","10,000","0,000","0,818","0,007","-2,185","0,013","-0,229","-0,023","-1,202","0,212","-0,331","0,349","5,410","-0,004","-0,005","0,082","0,034","0,021","0,065","0,078","0,099","0,081"
204834880,2048,2,48,34,88,2,"0,0063","0,087","3,000","0,000","0,823","-0,002","1,490","0,045","-0,248","-0,001","4,415","0,265","0,070","0,310","4,588","0,018","-0,002","0,045","0,118","0,086","0,037","0,060","0,064","0,070"
300634880,3006,3,6,34,88,2,"0,0227","0,124","20,000","1,000","0,612","0,007","-5,770","-0,428","-0,083","-0,012","-2,588","-0,189","-0,136","0,044","-3,287","-0,272","0,004","0,084","0,065","0,068","0,084","0,088","0,098","0,097"
301434880,3014,3,14,34,88,2,"0,0198","0,136","7,000","0,000","0,820","0,006","0,179","0,023","-0,239","-0,043","1,012","0,263","-0,691","0,315","5,220","-0,005","-0,001","0,091","0,154","0,128","0,081","0,091","0,172","0,106"
400234880,4002,4,2,34,88,2,"0,0022","0,162","14,000","0,000","0,817","-0,001","-6,164","0,011","-0,220","-0,058","-4,040","0,220","-0,951","0,393","6,022","-0,018","0,000","0,132","0,106","0,116","0,118","0,129","0,095","0,119"
401034880,4010,4,10,34,88,2,"0,0050","0,105","6,000","0,000","0,822","0,003","0,616","0,024","-0,242","-0,016","1,814","0,248","-0,208","0,308","5,225","0,003","-0,004","0,053","0,068","0,081","0,115","0,074","0,024","0,071"
401234880,4012,4,12,34,88,2,"0,0042","0,121","12,000","0,000","0,815","0,008","-4,090","0,019","-0,218","-0,027","-2,427","0,197","-0,402","0,401","5,933","-0,006","-0,006","0,064","0,050","0,099","0,052","0,086","0,023","0,092"
601834880,6018,6,18,34,88,2,"0,0389","0,126","0,000","0,000","0,821","0,006","1,539","0,089","-0,245","-0,035","7,925","0,318","-0,551","0,327","3,531","0,035","-0,004","0,082","0,094","0,022","0,074","0,104","0,100","0,091"
100435880,1004,1,4,35,88,2,"0,0047","0,103","2,000","1,000","-0,364","0,019","1,466","-0,366","-0,234","-0,027","4,973","-0,754","-0,405","0,408","9,092","-0,184","-0,004","0,082","0,087","0,089","0,103","0,078","0,054","0,080"
100635880,1006,1,6,35,88,2,"0,1336","0,068","18,000","1,000","-0,450","0,021","-3,074","-0,383","-0,174","-0,009","-3,957","-0,262","-0,116","0,392","3,782","0,094","-0,010","0,044","0,004","0,031","0,042","0,019","0,111","0,026"
100735880,1007,1,7,35,88,2,"0,0889","0,079","4,000","1,000","-0,387","0,020","2,321","-0,188","-0,229","-0,007","2,320","-0,536","-0,055","0,401","7,871","-0,100","-0,009","0,036","0,060","0,074","-0,016","0,039","0,118","0,045"
100935880,1009,1,9,35,88,2,"0,0108","0,082","3,000","0,000","-0,328","0,015","2,562","-0,273","-0,237","-0,007","3,441","0,296","-0,040","0,434","7,878","0,347","-0,009","0,037","0,053","0,003","0,075","0,043","-0,037","0,060"
101135880,1011,1,11,35,88,2,"0,0265","0,174","12,000","0,000","-0,406","0,015","0,699","-0,378","-0,219","-0,086","-3,759","0,280","-1,484","0,428","4,838","0,378","0,009","0,129","0,043","0,197","0,132","0,141","0,172","0,143"
101335880,1013,1,13,35,88,2,"0,0079","0,137","14,000","0,000","-0,449","0,021","-1,107","-0,360","-0,208","-0,046","-3,888","0,208","-0,749","0,445","4,561","0,344","0,000","0,105","0,135","0,065","0,143","0,105","0,133","0,107"
101735880,1017,1,17,35,88,2,"0,0151","0,141","3,000","1,000","-0,363","-0,027","2,104","-0,470","-0,233","-0,078","4,044","-0,875","-1,385","0,413","8,481","-0,232","0,004","0,096","0,163","0,191","0,060","0,112","0,146","0,114"
103035880,1030,1,30,35,88,2,"0,0258","0,129","4,000","0,000","-0,352","0,009","2,914","-0,215","-0,234","-0,057","2,762","0,387","-0,978","0,421","7,765","0,388","0,001","0,103","0,148","0,143","0,046","0,096","0,100","0,096"
104535880,1045,1,45,35,88,2,"0,0190","0,101","14,000","0,000","-0,499","0,022","-0,880","-0,275","-0,195","-0,022","-3,348","0,158","-0,313","0,480","5,253","0,289","-0,008","0,064","0,009","0,077","0,080","0,056","0,043","0,067"
200535880,2005,2,5,35,88,2,"0,0759","0,082","1,000","0,000","-0,324","0,017","1,352","-0,230","-0,239","-0,003","5,905","0,349","0,037","0,426","8,828","0,364","-0,009","0,055","0,057","0,084","0,040","0,057","0,096","0,042"
200835880,2008,2,8,35,88,2,"0,0250","0,104","11,000","0,000","-0,446","0,019","1,483","-0,311","-0,210","-0,025","-2,050","0,191","-0,370","0,459","5,598","0,319","-0,007","0,052","0,068","0,071","0,043","0,069","0,056","0,077"
201535880,2015,2,15,35,88,2,"0,0032","0,096","4,000","1,000","-0,379","0,020","2,504","-0,237","-0,231","-0,021","2,493","-0,609","-0,293","0,403","7,929","-0,131","-0,005","0,075","0,081","0,102","0,146","0,067","-0,005","0,065"
201635880,2016,2,16,35,88,2,"0,0125","0,108","3,000","1,000","-0,368","0,015","2,091","-0,336","-0,233","-0,032","3,737","-0,723","-0,508","0,407","8,483","-0,174","-0,003","0,080","-0,042","0,073","0,069","0,068","0,170","0,080"
201935880,2019,2,19,35,88,2,"0,0387","0,096","13,000","0,000","-0,492","0,021","-0,082","-0,273","-0,197","-0,019","-2,883","0,160","-0,271","0,479","5,422","0,289","-0,009","0,067","0,071","0,099","0,028","0,066","0,072","0,060"
202635880,2026,2,26,35,88,2,"0,0060","0,144","13,000","0,000","-0,433","0,020","-0,218","-0,372","-0,212","-0,053","-3,503","0,226","-0,874","0,439","4,764","0,355","0,002","0,098","0,164","0,083","0,109","0,121","0,138","0,108"
